"cruise","datetime_utc","latitude","longitude","depth","temperature","salinity","ncp","k"
"AT46",2022-02-16 19:14:37,41.196,-70.883,5,4.19583,32.801,39.77,3.75
"AT46",2022-02-16 19:15:02,41.196,-70.883,5,4.1965,32.8005,40.44,3.75
"AT46",2022-02-16 19:15:27,41.196,-70.883,5,4.19717,32.8005,40.47,3.75
"AT46",2022-02-16 19:15:52,41.196,-70.883,5,4.19783,32.8011,40.87,3.75
"AT46",2022-02-16 19:16:17,41.196,-70.883,5,4.1985,32.8017,40.68,3.75
"AT46",2022-02-16 19:16:41,41.196,-70.883,5,4.19894,32.8024,41.01,3.75
"AT46",2022-02-16 19:17:06,41.196,-70.883,5,4.1994,32.8031,40.81,3.75
"AT46",2022-02-16 19:17:31,41.1958,-70.883,5,4.20011,32.8034,41.06,3.75
"AT46",2022-02-16 19:17:56,41.1953,-70.883,5,4.20103,32.8033,40.78,3.75
"AT46",2022-02-16 19:18:22,41.195,-70.883,5,4.20193,32.8036,40.88,3.75
"AT46",2022-02-16 19:18:46,41.195,-70.883,5,4.20257,32.8051,40.65,3.75
"AT46",2022-02-16 19:19:12,41.195,-70.883,5,4.20327,32.8067,40.53,3.75
"AT46",2022-02-16 19:19:37,41.195,-70.883,5,4.20463,32.8072,40.45,3.75
"AT46",2022-02-16 19:20:02,41.195,-70.883,5,4.20618,32.8075,40.89,3.75
"AT46",2022-02-16 19:20:27,41.1948,-70.883,5,4.20772,32.8077,41.39,3.75
"AT46",2022-02-16 19:20:53,41.1944,-70.883,5,4.20932,32.8077,41.34,3.75
"AT46",2022-02-16 19:21:18,41.194,-70.883,5,4.21088,32.8078,41.14,3.75
"AT46",2022-02-16 19:21:41,41.1936,-70.883,5,4.2126,32.8096,41.09,3.75
"AT46",2022-02-16 19:22:06,41.1932,-70.883,5,4.21447,32.8116,41.08,3.75
"AT46",2022-02-16 19:22:31,41.193,-70.8828,5,4.21658,32.8139,41.2,3.75
"AT46",2022-02-16 19:22:57,41.193,-70.8823,5,4.21897,32.8165,41.24,3.75
"AT46",2022-02-16 19:23:22,41.1929,-70.882,5,4.22143,32.8188,41.47,3.75
"AT46",2022-02-16 19:23:47,41.1925,-70.882,5,4.2246,32.8206,41.59,3.75
"AT46",2022-02-16 19:24:10,41.1921,-70.882,5,4.22751,32.8221,41.49,3.75
"AT46",2022-02-16 19:24:35,41.192,-70.882,5,4.23179,32.8231,41.23,3.75
"AT46",2022-02-16 19:25:00,41.192,-70.882,5,4.2365,32.8238,40.99,3.75
"AT46",2022-02-16 19:25:23,41.192,-70.882,5,4.24042,32.8246,41.14,3.75
"AT46",2022-02-16 19:25:48,41.192,-70.882,5,4.24342,32.8257,41.27,3.75
"AT46",2022-02-16 19:26:14,41.192,-70.882,5,4.24654,32.8269,41.42,3.75
"AT46",2022-02-16 19:26:39,41.1916,-70.882,5,4.25002,32.8275,41.43,3.76
"AT46",2022-02-16 19:27:04,41.1912,-70.882,5,4.25356,32.828,41.73,3.76
"AT46",2022-02-16 19:27:29,41.191,-70.882,5,4.25682,32.8289,41.59,3.76
"AT46",2022-02-16 19:27:54,41.191,-70.882,5,4.25978,32.8302,41.41,3.76
"AT46",2022-02-16 19:28:20,41.1909,-70.8819,5,4.26297,32.8314,41.15,3.76
"AT46",2022-02-16 19:28:45,41.1905,-70.8815,5,4.26689,32.8321,41.08,3.76
"AT46",2022-02-16 19:29:10,41.1901,-70.8811,5,4.2708,32.8329,41.01,3.76
"AT46",2022-02-16 19:29:35,41.1894,-70.881,5,4.27511,32.8345,41.06,3.76
"AT46",2022-02-16 19:30:00,41.1886,-70.881,5,4.27957,32.8363,41.05,3.76
"AT46",2022-02-16 19:30:25,41.1879,-70.8811,5,4.28405,32.839,40.93,3.76
"AT46",2022-02-16 19:30:51,41.1874,-70.8816,5,4.28878,32.8436,41.08,3.76
"AT46",2022-02-16 19:31:16,41.187,-70.882,5,4.29332,32.8479,41.32,3.76
"AT46",2022-02-16 19:31:41,41.1866,-70.8832,5,4.2969,32.8456,41.74,3.76
"AT46",2022-02-16 19:32:06,41.1862,-70.8844,5,4.30044,32.843,41.95,3.76
"AT46",2022-02-16 19:32:29,41.1864,-70.8854,5,4.3029,32.8399,42.54,3.76
"AT46",2022-02-16 19:34:36,41.1909,-70.8867,5,4.30086,32.8216,42.87,3.75
"AT46",2022-02-16 19:35:01,41.1922,-70.8863,5,4.29857,32.8181,43.21,3.75
"AT46",2022-02-16 19:35:27,41.1935,-70.886,5,4.29558,32.815,43.3,3.75
"AT46",2022-02-16 19:35:51,41.1947,-70.886,5,4.29194,32.8127,43.27,3.75
"AT46",2022-02-16 19:36:17,41.196,-70.886,5,4.288,32.8102,43,3.75
"AT46",2022-02-16 19:36:42,41.1972,-70.886,5,4.28317,32.8032,42.55,3.75
"AT46",2022-02-16 19:37:07,41.1985,-70.886,5,4.27833,32.7963,42.44,3.75
"AT46",2022-02-16 19:37:32,41.1995,-70.8858,5,4.27075,32.7873,42.54,3.74
"AT46",2022-02-16 19:37:58,41.2004,-70.8853,5,4.26096,32.7765,43.06,3.74
"AT46",2022-02-16 19:38:23,41.201,-70.8847,5,4.25088,32.7671,43.7,3.74
"AT46",2022-02-16 19:38:48,41.201,-70.8835,5,4.23871,32.761,44.05,3.74
"AT46",2022-02-16 19:39:13,41.201,-70.8822,5,4.22655,32.7548,43.9,3.74
"AT46",2022-02-16 19:39:37,41.2,-70.8823,5,4.2155,32.7525,43.33,3.74
"AT46",2022-02-16 19:40:02,41.1988,-70.8827,5,4.20413,32.7509,42.99,3.74
"AT46",2022-02-16 19:40:27,41.1977,-70.883,5,4.19392,32.7517,42.78,3.74
"AT46",2022-02-16 19:40:52,41.1968,-70.883,5,4.18546,32.7561,42.9,3.74
"AT46",2022-02-16 19:41:17,41.196,-70.883,5,4.177,32.7606,43.28,3.74
"AT46",2022-02-16 19:41:41,41.1948,-70.883,5,4.17348,32.7696,43.42,3.74
"AT46",2022-02-16 19:42:06,41.1935,-70.883,5,4.16981,32.7791,43.04,3.74
"AT46",2022-02-16 19:42:31,41.1921,-70.8832,5,4.17004,32.791,42.35,3.75
"AT46",2022-02-16 19:42:54,41.1905,-70.8836,5,4.17307,32.8039,41.8,3.75
"AT46",2022-02-16 19:43:19,41.1889,-70.884,5,4.17676,32.8172,41.68,3.75
"AT46",2022-02-16 19:43:44,41.1877,-70.884,5,4.18501,32.8238,41.86,3.75
"AT46",2022-02-16 19:44:10,41.1864,-70.884,5,4.19359,32.8306,42.21,3.76
"AT46",2022-02-16 19:44:35,41.1851,-70.884,5,4.20319,32.8364,42.44,3.76
"AT46",2022-02-16 19:45:00,41.1839,-70.884,5,4.21331,32.842,42.7,3.76
"AT46",2022-02-16 19:45:25,41.1825,-70.884,5,4.22385,32.8477,42.64,3.76
"AT46",2022-02-16 19:45:50,41.1808,-70.884,5,4.23527,32.8538,42.48,3.76
"AT46",2022-02-16 19:46:15,41.1791,-70.884,5,4.24669,32.8598,42.07,3.77
"AT46",2022-02-16 19:46:38,41.178,-70.884,5,4.25806,32.8639,41.87,3.77
"AT46",2022-02-16 19:47:04,41.1767,-70.884,5,4.27102,32.8683,41.73,3.77
"AT46",2022-02-16 19:47:29,41.1754,-70.884,5,4.28324,32.8716,41.67,3.77
"AT46",2022-02-16 19:47:54,41.1741,-70.884,5,4.2952,32.8738,41.89,3.78
"AT46",2022-02-16 19:48:17,41.173,-70.884,5,4.3062,32.8759,42.13,3.78
"AT46",2022-02-16 19:48:42,41.1713,-70.884,5,4.31737,32.8778,42.21,3.78
"AT46",2022-02-16 19:49:05,41.1698,-70.884,5,4.32764,32.8796,42.05,3.78
"AT46",2022-02-16 19:49:30,41.1683,-70.884,5,4.3384,32.8826,41.7,3.79
"AT46",2022-02-16 19:49:55,41.1671,-70.884,5,4.34877,32.8865,40.95,3.79
"AT46",2022-02-16 19:50:21,41.1657,-70.884,5,4.3596,32.8905,40.7,3.79
"AT46",2022-02-16 19:50:46,41.1641,-70.884,5,4.37023,32.8934,40.79,3.79
"AT46",2022-02-16 19:51:11,41.1624,-70.884,5,4.38085,32.8964,41.31,3.8
"AT46",2022-02-16 19:51:36,41.161,-70.884,5,4.39198,32.901,41.74,3.8
"AT46",2022-02-16 19:51:59,41.1599,-70.884,5,4.40237,32.9057,42.51,3.8
"AT46",2022-02-16 19:52:24,41.1587,-70.884,5,4.41347,32.9102,42.98,3.8
"AT46",2022-02-16 19:52:49,41.1574,-70.884,5,4.4241,32.9132,43.22,3.8
"AT46",2022-02-16 19:53:12,41.1562,-70.884,5,4.43388,32.916,43.04,3.81
"AT46",2022-02-16 19:53:37,41.1547,-70.884,5,4.4442,32.9173,43.12,3.81
"AT46",2022-02-16 19:54:02,41.153,-70.884,5,4.45445,32.9181,43.23,3.81
"AT46",2022-02-16 19:54:27,41.1515,-70.884,5,4.46412,32.9187,43.47,3.81
"AT46",2022-02-16 19:54:52,41.1503,-70.884,5,4.47291,32.919,43.91,3.82
"AT46",2022-02-16 19:55:17,41.149,-70.884,5,4.4817,32.9193,44.41,3.82
"AT46",2022-02-16 19:55:41,41.1478,-70.8836,5,4.48778,32.9172,44.91,3.82
"AT46",2022-02-16 19:56:06,41.1466,-70.8832,5,4.49411,32.9151,45.11,3.82
"AT46",2022-02-16 19:56:29,41.1452,-70.883,5,4.4992,32.9135,45.46,3.82
"AT46",2022-02-16 19:56:54,41.1435,-70.883,5,4.50399,32.9123,46.24,3.83
"AT46",2022-02-16 19:57:19,41.1419,-70.883,5,4.50866,32.9112,46.76,3.83
"AT46",2022-02-16 19:57:44,41.1407,-70.883,5,4.51186,32.9124,47.01,3.83
"AT46",2022-02-16 19:58:07,41.1395,-70.883,5,4.51482,32.9136,47.29,3.83
"AT46",2022-02-16 19:58:30,41.1383,-70.883,5,4.51744,32.9147,47.92,3.83
"AT46",2022-02-16 19:58:55,41.1371,-70.883,5,4.52003,32.9157,48.04,3.84
"AT46",2022-02-16 19:59:21,41.1357,-70.883,5,4.52273,32.917,48,3.84
"AT46",2022-02-16 19:59:44,41.1342,-70.883,5,4.52523,32.919,47.82,3.84
"AT46",2022-02-16 20:00:09,41.1325,-70.883,5,4.52793,32.921,47.79,3.84
"AT46",2022-02-16 20:00:32,41.1312,-70.883,5,4.53172,32.9237,47.11,3.84
"AT46",2022-02-16 20:00:58,41.1299,-70.883,5,4.5368,32.9272,46.44,3.85
"AT46",2022-02-16 20:01:23,41.1287,-70.883,5,4.54215,32.9315,45.84,3.85
"AT46",2022-02-16 20:01:48,41.1275,-70.883,5,4.54902,32.9384,45.62,3.85
"AT46",2022-02-16 20:02:13,41.1262,-70.883,5,4.5559,32.9454,45.58,3.85
"AT46",2022-02-16 20:02:38,41.1246,-70.8827,5,4.56536,32.9523,45.62,3.85
"AT46",2022-02-16 20:03:03,41.1229,-70.8822,5,4.57532,32.9592,45.73,3.86
"AT46",2022-02-16 20:03:28,41.1214,-70.882,5,4.58635,32.9668,45.88,3.86
"AT46",2022-02-16 20:03:53,41.1202,-70.882,5,4.59872,32.9752,46.18,3.86
"AT46",2022-02-16 20:04:18,41.1189,-70.882,5,4.61119,32.9834,46.35,3.87
"AT46",2022-02-16 20:04:44,41.1172,-70.882,5,4.62653,32.9895,46.61,3.87
"AT46",2022-02-16 20:05:09,41.1155,-70.882,5,4.64128,32.9954,46.76,3.87
"AT46",2022-02-16 20:05:34,41.1141,-70.882,5,4.65697,33.0013,46.97,3.87
"AT46",2022-02-16 20:05:59,41.1129,-70.882,5,4.67309,33.0072,47.1,3.88
"AT46",2022-02-16 20:06:25,41.1116,-70.882,5,4.69023,33.0132,47.27,3.88
"AT46",2022-02-16 20:06:50,41.1103,-70.882,5,4.70753,33.0185,47.44,3.88
"AT46",2022-02-16 20:07:15,41.1091,-70.882,5,4.72482,33.0238,47.75,3.88
"AT46",2022-02-16 20:07:40,41.1075,-70.882,5,4.74222,33.0259,48.2,3.89
"AT46",2022-02-16 20:08:06,41.1057,-70.882,5,4.76034,33.0278,48.59,3.89
"AT46",2022-02-16 20:08:31,41.1043,-70.882,5,4.7774,33.029,48.7,3.89
"AT46",2022-02-16 20:08:56,41.103,-70.882,5,4.7942,33.0296,48.7,3.9
"AT46",2022-02-16 20:09:21,41.1018,-70.8821,5,4.81083,33.0301,48.65,3.9
"AT46",2022-02-16 20:09:46,41.1005,-70.8825,5,4.82662,33.0296,48.73,3.9
"AT46",2022-02-16 20:10:11,41.0993,-70.8829,5,4.84241,33.0291,48.6,3.9
"AT46",2022-02-16 20:10:34,41.0979,-70.883,5,4.85552,33.0291,48.71,3.91
"AT46",2022-02-16 20:10:59,41.0962,-70.883,5,4.86923,33.0291,48.7,3.91
"AT46",2022-02-16 20:11:24,41.0946,-70.883,5,4.88236,33.0292,48.46,3.91
"AT46",2022-02-16 20:11:50,41.0933,-70.883,5,4.89445,33.0293,47.72,3.92
"AT46",2022-02-16 20:12:15,41.0921,-70.883,5,4.90607,33.0294,47.34,3.92
"AT46",2022-02-16 20:12:40,41.0909,-70.883,5,4.91555,33.0263,47.46,3.92
"AT46",2022-02-16 20:13:05,41.0896,-70.883,5,4.92484,33.0229,48.06,3.92
"AT46",2022-02-16 20:13:31,41.0881,-70.883,5,4.93268,33.0202,48.66,3.92
"AT46",2022-02-16 20:13:56,41.0864,-70.883,5,4.93873,33.0182,49.29,3.93
"AT46",2022-02-16 20:14:19,41.0849,-70.883,5,4.94403,33.0164,49.52,3.93
"AT46",2022-02-16 20:14:43,41.0837,-70.883,5,4.94683,33.0154,49.08,3.93
"AT46",2022-02-16 20:15:08,41.0825,-70.883,5,4.94975,33.0143,48.07,3.93
"AT46",2022-02-16 20:15:33,41.0812,-70.883,5,4.95048,33.0123,46.98,3.93
"AT46",2022-02-16 20:15:58,41.0799,-70.883,5,4.94998,33.0098,46.27,3.94
"AT46",2022-02-16 20:16:24,41.0785,-70.883,5,4.94863,33.0063,45.81,3.94
"AT46",2022-02-16 20:16:49,41.0769,-70.883,5,4.94517,33.0008,45.85,3.94
"AT46",2022-02-16 20:17:14,41.0752,-70.883,5,4.94172,32.9952,45.83,3.94
"AT46",2022-02-16 20:17:39,41.0739,-70.883,5,4.93543,32.9895,45.96,3.94
"AT46",2022-02-16 20:18:04,41.0726,-70.883,5,4.92877,32.9839,45.84,3.94
"AT46",2022-02-16 20:18:27,41.0715,-70.883,5,4.92275,32.9808,46.21,3.95
"AT46",2022-02-16 20:18:52,41.0703,-70.883,5,4.91638,32.9802,46.7,3.95
"AT46",2022-02-16 20:19:18,41.0689,-70.883,5,4.90985,32.9796,47.34,3.95
"AT46",2022-02-16 20:19:41,41.0674,-70.8834,5,4.90632,32.9794,47.66,3.95
"AT46",2022-02-16 20:20:04,41.0659,-70.8838,5,4.90279,32.9792,47.8,3.95
"AT46",2022-02-16 20:20:27,41.0645,-70.884,5,4.90057,32.9803,47.18,3.95
"AT46",2022-02-16 20:20:53,41.0632,-70.884,5,4.89996,32.9835,46.06,3.95
"AT46",2022-02-16 20:21:18,41.0619,-70.884,5,4.89961,32.9867,45.46,3.96
"AT46",2022-02-16 20:21:43,41.0607,-70.884,5,4.90473,32.9923,45.63,3.96
"AT46",2022-02-16 20:22:08,41.0594,-70.884,5,4.90986,32.9978,46.56,3.96
"AT46",2022-02-16 20:22:33,41.0579,-70.884,5,4.91778,33.0005,47.34,3.96
"AT46",2022-02-16 20:22:56,41.0564,-70.884,5,4.92652,33.0016,48.09,3.96
"AT46",2022-02-16 20:23:18,41.055,-70.884,5,4.93498,33.0025,48.23,3.97
"AT46",2022-02-16 20:23:42,41.0537,-70.884,5,4.94663,33.0032,48.19,3.97
"AT46",2022-02-16 20:24:04,41.0527,-70.884,5,4.95729,33.0038,48.11,3.97
"AT46",2022-02-16 20:24:28,41.0515,-70.884,5,4.96943,33.0037,48.49,3.97
"AT46",2022-02-16 20:24:53,41.0502,-70.884,5,4.98268,33.0027,49.06,3.98
"AT46",2022-02-16 20:25:16,41.0491,-70.884,5,4.99487,33.0018,49.35,3.98
"AT46",2022-02-16 20:25:41,41.0478,-70.884,5,5.00976,33.0012,49.53,3.98
"AT46",2022-02-16 20:26:07,41.0465,-70.884,5,5.02532,33.0005,49.43,3.98
"AT46",2022-02-16 20:26:32,41.0453,-70.884,5,5.0396,32.999,49.53,3.99
"AT46",2022-02-16 20:26:57,41.044,-70.884,5,5.05343,32.9968,49.21,3.99
"AT46",2022-02-16 20:27:22,41.0429,-70.884,5,5.06719,32.9949,49.59,3.99
"AT46",2022-02-16 20:27:47,41.0425,-70.884,5,5.08065,32.9945,49.85,3.99
"AT46",2022-02-16 20:28:12,41.0421,-70.884,5,5.09411,32.9941,50.4,3.99
"AT46",2022-02-16 20:28:37,41.0413,-70.8843,5,5.1067,32.9936,50.65,3.99
"AT46",2022-02-16 20:29:02,41.0405,-70.8848,5,5.11908,32.9932,51.12,4
"AT46",2022-02-16 20:29:27,41.0398,-70.885,5,5.13102,32.9917,51.22,4
"AT46",2022-02-16 20:29:52,41.0394,-70.885,5,5.14231,32.9888,51.25,4
"AT46",2022-02-16 20:30:17,41.039,-70.885,5,5.1536,32.9858,51.09,4
"AT46",2022-02-16 20:30:42,41.0386,-70.885,5,5.16289,32.9839,50.97,4
"AT46",2022-02-16 20:31:07,41.0382,-70.885,5,5.17218,32.982,51.11,4
"AT46",2022-02-16 20:31:31,41.038,-70.8848,5,5.18033,32.9809,51.36,4
"AT46",2022-02-16 20:31:56,41.038,-70.8843,5,5.18825,32.9802,51.46,4
"AT46",2022-02-16 20:32:19,41.038,-70.884,5,5.19544,32.9796,51.07,4.01
"AT46",2022-02-16 20:32:41,41.0376,-70.884,5,5.20138,32.9794,50.57,4.01
"AT46",2022-02-16 20:33:06,41.0372,-70.884,5,5.20813,32.9792,49.82,4.01
"AT46",2022-02-16 20:33:32,41.037,-70.884,5,5.21453,32.9784,48.65,4.01
"AT46",2022-02-16 20:33:56,41.037,-70.884,5,5.22,32.9772,48.21,4.01
"AT46",2022-02-16 20:34:22,41.0369,-70.884,5,5.22571,32.976,48.65,4.01
"AT46",2022-02-16 20:34:47,41.0365,-70.884,5,5.23025,32.9754,49.41,4.01
"AT46",2022-02-16 20:35:12,41.0361,-70.884,5,5.23479,32.9748,49.4,4.01
"AT46",2022-02-16 20:35:35,41.036,-70.884,5,5.23861,32.9734,49.12,4.01
"AT46",2022-02-16 20:35:58,41.036,-70.884,5,5.24233,32.9718,48.37,4.01
"AT46",2022-02-16 20:36:23,41.0359,-70.884,5,5.2462,32.9704,47.34,4.01
"AT46",2022-02-16 20:36:47,41.0355,-70.884,5,5.2494,32.9702,46.39,4.01
"AT46",2022-02-16 20:37:12,41.0351,-70.884,5,5.25273,32.9699,46,4.01
"AT46",2022-02-16 20:37:37,41.035,-70.884,5,5.25577,32.9698,45.85,4.01
"AT46",2022-02-16 20:38:01,41.035,-70.884,5,5.25861,32.9698,45.33,4.01
"AT46",2022-02-16 20:38:26,41.0348,-70.884,5,5.26148,32.9696,44.76,4.01
"AT46",2022-02-16 20:38:51,41.0344,-70.884,5,5.26418,32.9691,43.9,4.01
"AT46",2022-02-16 20:39:16,41.034,-70.884,5,5.26689,32.9686,43.38,4.01
"AT46",2022-02-16 20:39:42,41.0336,-70.884,5,5.26921,32.9686,42.91,4.01
"AT46",2022-02-16 20:40:07,41.0332,-70.884,5,5.27142,32.9686,42.69,4.01
"AT46",2022-02-16 20:40:32,41.033,-70.884,5,5.2732,32.9682,42.09,4.02
"AT46",2022-02-16 20:40:57,41.033,-70.884,5,5.2747,32.9674,41.24,4.02
"AT46",2022-02-16 20:41:23,41.0331,-70.884,5,5.27624,32.9668,40.39,4.02
"AT46",2022-02-16 20:41:48,41.0335,-70.884,5,5.27766,32.9666,40.22,4.02
"AT46",2022-02-16 20:42:13,41.0339,-70.884,5,5.27907,32.9664,40.43,4.02
"AT46",2022-02-16 20:42:38,41.034,-70.884,5,5.28045,32.9661,40.84,4.02
"AT46",2022-02-16 20:43:03,41.034,-70.884,5,5.28183,32.9657,41.18,4.02
"AT46",2022-02-16 20:43:28,41.034,-70.884,5,5.28335,32.9657,41.69,4.02
"AT46",2022-02-16 20:43:53,41.034,-70.884,5,5.28506,32.966,41.98,4.02
"AT46",2022-02-16 20:44:19,41.034,-70.884,5,5.28681,32.9664,42.26,4.02
"AT46",2022-02-16 20:44:44,41.0345,-70.884,5,5.28814,32.9671,42.14,4.02
"AT46",2022-02-16 20:45:09,41.0349,-70.884,5,5.28947,32.9677,41.96,4.02
"AT46",2022-02-16 20:45:34,41.0347,-70.884,5,5.29055,32.9676,41.42,4.02
"AT46",2022-02-16 20:46:00,41.0343,-70.884,5,5.29155,32.9671,41.2,4.02
"AT46",2022-02-16 20:46:24,41.034,-70.884,5,5.29276,32.9669,41.08,4.02
"AT46",2022-02-16 20:46:50,41.034,-70.884,5,5.29484,32.9672,41.22,4.02
"AT46",2022-02-16 20:47:15,41.034,-70.884,5,5.29684,32.9676,41.18,4.02
"AT46",2022-02-16 20:47:40,41.0336,-70.884,5,5.29773,32.9665,41.24,4.02
"AT46",2022-02-16 20:48:05,41.0332,-70.884,5,5.29852,32.9653,40.57,4.02
"AT46",2022-02-16 20:48:30,41.033,-70.884,5,5.29966,32.965,39.48,4.02
"AT46",2022-02-16 20:48:56,41.033,-70.884,5,5.30118,32.9655,38.35,4.02
"AT46",2022-02-16 20:49:21,41.0329,-70.884,5,5.30251,32.9658,37.97,4.02
"AT46",2022-02-16 20:49:46,41.0325,-70.884,5,5.30322,32.9643,37.98,4.02
"AT46",2022-02-16 20:50:11,41.0321,-70.884,5,5.30393,32.9628,38.6,4.02
"AT46",2022-02-16 20:50:37,41.032,-70.884,5,5.3046,32.9618,39.09,4.02
"AT46",2022-02-16 20:51:02,41.032,-70.884,5,5.30523,32.961,39.5,4.02
"AT46",2022-02-16 20:51:27,41.032,-70.8838,5,5.30607,32.9605,39.41,4.02
"AT46",2022-02-16 20:51:52,41.032,-70.8834,5,5.30723,32.9604,39.39,4.02
"AT46",2022-02-16 20:52:18,41.032,-70.883,5,5.3084,32.9604,39.05,4.02
"AT46",2022-02-16 20:52:43,41.032,-70.883,5,5.3084,32.9595,38.9,4.02
"AT46",2022-02-16 20:53:08,41.032,-70.883,5,5.3084,32.9586,38.93,4.02
"AT46",2022-02-16 20:53:33,41.0317,-70.883,5,5.30891,32.9586,38.97,4.02
"AT46",2022-02-16 20:53:59,41.0313,-70.883,5,5.30973,32.959,38.6,4.02
"AT46",2022-02-16 20:54:24,41.031,-70.883,5,5.31044,32.9592,37.89,4.02
"AT46",2022-02-16 20:54:49,41.031,-70.883,5,5.31094,32.9587,37.55,4.02
"AT46",2022-02-16 20:55:14,41.031,-70.883,5,5.31144,32.9582,37.62,4.02
"AT46",2022-02-16 20:55:39,41.0306,-70.883,5,5.31143,32.9583,38.15,4.02
"AT46",2022-02-16 20:56:05,41.0302,-70.883,5,5.31134,32.9586,38.83,4.02
"AT46",2022-02-16 20:56:30,41.0298,-70.883,5,5.3116,32.9585,39.38,4.02
"AT46",2022-02-16 20:56:53,41.0294,-70.883,5,5.31214,32.9581,39.85,4.02
"AT46",2022-02-16 20:57:16,41.029,-70.883,5,5.31268,32.9577,39.9,4.03
"AT46",2022-02-16 20:57:39,41.029,-70.883,5,5.31303,32.957,40.17,4.04
"AT46",2022-02-16 20:58:04,41.029,-70.883,5,5.31341,32.9562,39.99,4.06
"AT46",2022-02-16 20:58:30,41.0288,-70.883,5,5.31343,32.9555,40.61,4.07
"AT46",2022-02-16 20:58:54,41.0284,-70.883,5,5.31311,32.955,40.55,4.08
"AT46",2022-02-16 20:59:17,41.028,-70.883,5,5.3128,32.9545,40.59,4.1
"AT46",2022-02-16 20:59:42,41.0276,-70.8834,5,5.31313,32.9535,39.79,4.11
"AT46",2022-02-16 21:00:05,41.0272,-70.8838,5,5.31344,32.9527,39.56,4.12
"AT46",2022-02-16 21:00:31,41.0268,-70.884,5,5.3136,32.9518,39.05,4.14
"AT46",2022-02-16 21:00:56,41.0264,-70.884,5,5.3136,32.9512,39.16,4.15
"AT46",2022-02-16 21:01:21,41.026,-70.884,5,5.31357,32.9505,39.05,4.17
"AT46",2022-02-16 21:01:46,41.026,-70.884,5,5.31341,32.9499,39.49,4.18
"AT46",2022-02-16 21:02:11,41.026,-70.884,5,5.31324,32.9492,39.46,4.19
"AT46",2022-02-16 21:02:34,41.0257,-70.884,5,5.3134,32.949,39.29,4.19
"AT46",2022-02-16 21:03:00,41.0253,-70.884,5,5.3137,32.949,38.78,4.19
"AT46",2022-02-16 21:03:25,41.0249,-70.884,5,5.31397,32.9485,38.1,4.19
"AT46",2022-02-16 21:03:50,41.0245,-70.884,5,5.31417,32.9474,37.62,4.19
"AT46",2022-02-16 21:04:15,41.024,-70.884,5,5.31438,32.9463,37.23,4.19
"AT46",2022-02-16 21:04:41,41.024,-70.884,5,5.3142,32.9452,37.44,4.19
"AT46",2022-02-16 21:05:06,41.024,-70.884,5,5.31399,32.9442,37.54,4.19
"AT46",2022-02-16 21:05:31,41.0238,-70.884,5,5.31378,32.9443,38.09,4.19
"AT46",2022-02-16 21:05:56,41.0233,-70.884,5,5.31357,32.9453,37.83,4.19
"AT46",2022-02-16 21:06:21,41.0229,-70.884,5,5.31336,32.9459,37.97,4.19
"AT46",2022-02-16 21:06:47,41.0225,-70.884,5,5.3131,32.9445,37.54,4.19
"AT46",2022-02-16 21:07:12,41.0221,-70.884,5,5.31285,32.9432,37.83,4.2
"AT46",2022-02-16 21:07:37,41.022,-70.884,5,5.31287,32.9427,37.97,4.2
"AT46",2022-02-16 21:08:00,41.022,-70.884,5,5.31294,32.9425,38.58,4.2
"AT46",2022-02-16 21:08:25,41.0219,-70.884,5,5.31309,32.9422,39.01,4.2
"AT46",2022-02-16 21:08:48,41.0215,-70.884,5,5.31336,32.942,39.4,4.2
"AT46",2022-02-16 21:09:13,41.0211,-70.884,5,5.31365,32.9417,39.16,4.2
"AT46",2022-02-16 21:09:38,41.0206,-70.884,5,5.31433,32.9407,38.87,4.2
"AT46",2022-02-16 21:10:04,41.0202,-70.884,5,5.31511,32.9395,38.36,4.2
"AT46",2022-02-16 21:10:28,41.02,-70.884,5,5.3153,32.9388,37.83,4.2
"AT46",2022-02-16 21:10:54,41.02,-70.884,5,5.31482,32.9387,37.22,4.2
"AT46",2022-02-16 21:11:19,41.02,-70.884,5,5.31438,32.9386,37,4.2
"AT46",2022-02-16 21:11:44,41.0195,-70.884,5,5.31417,32.9385,36.96,4.2
"AT46",2022-02-16 21:12:09,41.0191,-70.884,5,5.31397,32.9383,37.34,4.2
"AT46",2022-02-16 21:12:32,41.0187,-70.884,5,5.3137,32.9374,37.48,4.2
"AT46",2022-02-16 21:12:58,41.0183,-70.884,5,5.31335,32.9359,37.66,4.2
"AT46",2022-02-16 21:13:23,41.0179,-70.884,5,5.31307,32.9348,37.41,4.2
"AT46",2022-02-16 21:13:48,41.0175,-70.884,5,5.31294,32.9347,37.27,4.2
"AT46",2022-02-16 21:14:13,41.0171,-70.884,5,5.31282,32.9346,37.32,4.2
"AT46",2022-02-16 21:14:38,41.0166,-70.884,5,5.31252,32.9344,37.13,4.2
"AT46",2022-02-16 21:15:03,41.0162,-70.884,5,5.31219,32.9341,36.82,4.2
"AT46",2022-02-16 21:15:26,41.0158,-70.884,5,5.31195,32.9335,36.46,4.2
"AT46",2022-02-16 21:15:49,41.0155,-70.884,5,5.31184,32.9325,36.42,4.2
"AT46",2022-02-16 21:16:15,41.015,-70.884,5,5.31171,32.9313,36.14,4.2
"AT46",2022-02-16 21:16:40,41.0142,-70.884,5,5.31185,32.9311,36.53,4.2
"AT46",2022-02-16 21:17:05,41.0134,-70.884,5,5.31202,32.931,37.01,4.2
