"cruise","datetime_utc_matlab","latitude_matlab","longitude_matlab","latitude_API","longitude_API","depth","biosat","O2_Ar_ratio"
"EN608",2018-02-02 13:29:19,40.2366,-70.8792,40.2369,-70.8792,5,-1.329,20.1151
"EN608",2018-02-02 13:29:31,40.2364,-70.8792,40.2359,-70.8792,5,-1.294,20.1172
"EN608",2018-02-02 13:29:42,40.2362,-70.8792,40.2359,-70.8792,5,-1.153,20.1744
"EN608",2018-02-02 13:29:53,40.236,-70.8792,40.2359,-70.8792,5,-1.087,20.1498
"EN608",2018-02-02 13:30:05,40.2358,-70.8792,40.2359,-70.8792,5,-1.04,20.3154
"EN608",2018-02-02 13:30:16,40.2356,-70.8792,40.2359,-70.8792,5,-1.053,20.1825
"EN608",2018-02-02 13:30:27,40.2354,-70.8792,40.2359,-70.8792,5,-1.03,20.1653
"EN608",2018-02-02 13:30:39,40.2352,-70.8791,40.2349,-70.8791,5,-1.199,20.1608
"EN608",2018-02-02 13:30:50,40.2351,-70.8791,40.2349,-70.8791,5,-1.201,20.1733
"EN608",2018-02-02 13:31:01,40.2349,-70.8791,40.2349,-70.8791,5,-1.188,20.143
"EN608",2018-02-02 13:31:13,40.2347,-70.8791,40.2349,-70.8791,5,-1.161,20.1803
"EN608",2018-02-02 13:31:24,40.2345,-70.879,40.2349,-70.8791,5,-1.168,20.1793
"EN608",2018-02-02 13:31:36,40.2342,-70.879,40.2338,-70.8789,5,-1.136,20.1875
"EN608",2018-02-02 13:31:47,40.234,-70.8789,40.2338,-70.8789,5,-1.209,20.1668
"EN608",2018-02-02 13:31:58,40.2338,-70.8789,40.2338,-70.8789,5,-1.418,20.1749
"EN608",2018-02-02 13:32:10,40.2336,-70.8789,40.2338,-70.8789,5,-1.589,20.1066
"EN608",2018-02-02 13:32:21,40.2335,-70.8789,40.2338,-70.8789,5,-1.603,19.9654
"EN608",2018-02-02 13:32:32,40.2333,-70.8788,40.2328,-70.8788,5,-1.618,20.0128
"EN608",2018-02-02 13:32:44,40.2331,-70.8788,40.2328,-70.8788,5,-1.596,20.1527
"EN608",2018-02-02 13:32:55,40.2329,-70.8788,40.2328,-70.8788,5,-1.428,20.1601
"EN608",2018-02-02 13:33:06,40.2327,-70.8788,40.2328,-70.8788,5,-1.117,20.1287
"EN608",2018-02-02 13:33:18,40.2325,-70.8787,40.2328,-70.8788,5,-1.054,20.1369
"EN608",2018-02-02 13:33:29,40.2323,-70.8787,40.2328,-70.8788,5,-1.029,20.3303
"EN608",2018-02-02 13:33:41,40.2321,-70.8787,40.2318,-70.8786,5,-1.142,20.2167
"EN608",2018-02-02 13:33:52,40.2319,-70.8786,40.2318,-70.8786,5,-1.068,20.1853
"EN608",2018-02-02 13:34:03,40.2317,-70.8786,40.2318,-70.8786,5,-1.242,20.0136
"EN608",2018-02-02 13:34:15,40.2315,-70.8785,40.2318,-70.8786,5,-1.239,20.2126
"EN608",2018-02-02 13:34:26,40.2314,-70.8785,40.2318,-70.8786,5,-1.284,20.1524
"EN608",2018-02-02 13:34:37,40.2312,-70.8785,40.2308,-70.8784,5,-1.118,20.2197
"EN608",2018-02-02 13:34:49,40.231,-70.8784,40.2308,-70.8784,5,-1.129,20.139
"EN608",2018-02-02 13:35:00,40.2308,-70.8784,40.2308,-70.8784,5,-1.162,20.1833
"EN608",2018-02-02 13:35:12,40.2306,-70.8783,40.2308,-70.8784,5,-1.213,20.2016
"EN608",2018-02-02 13:35:23,40.2304,-70.8782,40.2308,-70.8784,5,-1.158,20.1178
"EN608",2018-02-02 13:35:34,40.2302,-70.8781,40.2298,-70.8779,5,-1.186,20.1682
"EN608",2018-02-02 13:35:46,40.23,-70.878,40.2298,-70.8779,5,-1.354,20.1947
"EN608",2018-02-02 13:35:57,40.2299,-70.8779,40.2298,-70.8779,5,-1.278,20.155
"EN608",2018-02-02 13:36:08,40.2297,-70.8778,40.2298,-70.8779,5,-1.342,20.0306
"EN608",2018-02-02 13:36:20,40.2295,-70.8775,40.2298,-70.8779,5,-1.388,20.1954
"EN608",2018-02-02 13:36:31,40.2293,-70.8773,40.2289,-70.8768,5,-1.396,20.1022
"EN608",2018-02-02 13:36:42,40.2292,-70.8771,40.2289,-70.8768,5,-1.251,20.1485
"EN608",2018-02-02 13:36:54,40.229,-70.8769,40.2289,-70.8768,5,-1.261,20.1459
"EN608",2018-02-02 13:37:05,40.2288,-70.8767,40.2289,-70.8768,5,-1.219,20.1791
"EN608",2018-02-02 13:37:16,40.2286,-70.8765,40.2289,-70.8768,5,-1.193,20.1848
"EN608",2018-02-02 13:37:28,40.2284,-70.8763,40.2289,-70.8768,5,-1.146,20.1451
"EN608",2018-02-02 13:37:39,40.2282,-70.8761,40.2279,-70.8758,5,-1.124,20.175
"EN608",2018-02-02 13:37:51,40.2281,-70.876,40.2279,-70.8758,5,-1.153,20.1942
"EN608",2018-02-02 13:38:02,40.2279,-70.8758,40.2279,-70.8758,5,-1.087,20.2016
"EN608",2018-02-02 13:38:13,40.2277,-70.8756,40.2279,-70.8758,5,-1.062,20.1558
"EN608",2018-02-02 13:38:25,40.2274,-70.8754,40.2279,-70.8758,5,-1.031,20.2117
"EN608",2018-02-02 13:38:36,40.2272,-70.8753,40.2268,-70.8749,5,-0.9836,20.2007
"EN608",2018-02-02 13:38:47,40.227,-70.8751,40.2268,-70.8749,5,-0.9381,20.2263
"EN608",2018-02-02 13:38:59,40.2268,-70.8749,40.2268,-70.8749,5,-0.9134,20.2497
"EN608",2018-02-02 13:39:10,40.2266,-70.8747,40.2268,-70.8749,5,-1.033,20.2021
"EN608",2018-02-02 13:39:22,40.2264,-70.8745,40.2268,-70.8749,5,-1.09,20.2369
"EN608",2018-02-02 13:39:33,40.2263,-70.8744,40.2258,-70.8739,5,-1.172,20.078
"EN608",2018-02-02 13:39:44,40.2261,-70.8742,40.2258,-70.8739,5,-1.229,20.1682
"EN608",2018-02-02 13:39:56,40.2259,-70.874,40.2258,-70.8739,5,-1.234,20.166
"EN608",2018-02-02 13:40:07,40.2257,-70.8738,40.2258,-70.8739,5,-0.924,20.144
"EN608",2018-02-02 13:40:18,40.2255,-70.8736,40.2258,-70.8739,5,-0.8819,20.2315
"EN608",2018-02-02 13:40:30,40.2253,-70.8734,40.2258,-70.8739,5,-0.8408,20.3949
"EN608",2018-02-02 13:40:41,40.225,-70.8732,40.2247,-70.8729,5,-0.8376,20.2111
"EN608",2018-02-02 13:40:52,40.2248,-70.873,40.2247,-70.8729,5,-0.8199,20.2079
"EN608",2018-02-02 13:41:04,40.2246,-70.8728,40.2247,-70.8729,5,-1.067,20.1474
"EN608",2018-02-02 13:41:15,40.2244,-70.8726,40.2247,-70.8729,5,-1.12,20.2495
"EN608",2018-02-02 13:41:26,40.2242,-70.8725,40.2247,-70.8729,5,-1.049,20.1432
"EN608",2018-02-02 13:41:38,40.224,-70.8723,40.2236,-70.8719,5,-1.043,20.1564
"EN608",2018-02-02 13:41:49,40.2238,-70.8721,40.2236,-70.8719,5,-1.142,20.2807
"EN608",2018-02-02 13:42:01,40.2236,-70.8719,40.2236,-70.8719,5,-1.119,20.1532
"EN608",2018-02-02 13:42:12,40.2234,-70.8719,40.2236,-70.8719,5,-1.09,20.149
"EN608",2018-02-02 13:42:23,40.2232,-70.8719,40.2236,-70.8719,5,-1.198,20.1667
"EN608",2018-02-02 13:42:35,40.223,-70.8719,40.2226,-70.8719,5,-1.133,20.1852
"EN608",2018-02-02 13:42:46,40.2228,-70.8719,40.2226,-70.8719,5,-1.082,20.1711
"EN608",2018-02-02 13:42:57,40.2227,-70.8719,40.2226,-70.8719,5,-1.056,20.2195
"EN608",2018-02-02 13:43:09,40.2225,-70.872,40.2226,-70.8719,5,-1.017,20.2005
"EN608",2018-02-02 13:43:20,40.2225,-70.8721,40.2226,-70.8719,5,-1.003,20.1936
"EN608",2018-02-02 13:43:32,40.2224,-70.8722,40.2222,-70.8725,5,-1.18,20.2249
"EN608",2018-02-02 13:43:43,40.2223,-70.8723,40.2222,-70.8725,5,-1.224,20.1849
"EN608",2018-02-02 13:43:54,40.2222,-70.8724,40.2222,-70.8725,5,-1.181,20.0387
"EN608",2018-02-02 13:44:06,40.2222,-70.8725,40.2222,-70.8725,5,-1.172,20.1559
"EN608",2018-02-02 13:44:17,40.2222,-70.8726,40.2222,-70.8725,5,-1.184,20.2375
"EN608",2018-02-02 13:44:28,40.2222,-70.8727,40.2222,-70.8725,5,-1.052,20.234
"EN608",2018-02-02 13:44:40,40.2222,-70.8728,40.2222,-70.8729,5,-1.03,20.1728
"EN608",2018-02-02 13:44:51,40.2222,-70.8728,40.2222,-70.8729,5,-1.049,20.1736
"EN608",2018-02-02 13:45:02,40.2222,-70.8729,40.2222,-70.8729,5,-1.064,20.178
"EN608",2018-02-02 13:45:14,40.2222,-70.8729,40.2222,-70.8729,5,-1.035,20.2184
"EN608",2018-02-02 13:45:25,40.2222,-70.873,40.2222,-70.8729,5,-0.9723,20.2185
"EN608",2018-02-02 13:45:37,40.2222,-70.873,40.2222,-70.8731,5,-0.9267,20.202
"EN608",2018-02-02 13:45:48,40.2222,-70.8731,40.2222,-70.8731,5,-0.9145,20.2378
"EN608",2018-02-02 13:45:59,40.2222,-70.8731,40.2222,-70.8731,5,-0.9207,20.2245
"EN608",2018-02-02 13:46:11,40.2222,-70.8731,40.2222,-70.8731,5,-0.7419,20.2308
"EN608",2018-02-02 13:46:22,40.2221,-70.8732,40.2222,-70.8731,5,-0.9115,20.212
"EN608",2018-02-02 13:46:33,40.2221,-70.8732,40.222,-70.8733,5,-0.8808,20.3845
"EN608",2018-02-02 13:46:45,40.222,-70.8732,40.222,-70.8733,5,-1.073,20.0647
"EN608",2018-02-02 13:46:56,40.222,-70.8733,40.222,-70.8733,5,-1.025,20.2558
"EN608",2018-02-02 13:47:07,40.222,-70.8733,40.222,-70.8733,5,-1.22,20.0351
"EN608",2018-02-02 13:47:19,40.2219,-70.8734,40.222,-70.8733,5,-1.002,20.2609
"EN608",2018-02-02 13:47:30,40.2219,-70.8735,40.222,-70.8733,5,-1.08,20.1855
"EN608",2018-02-02 13:47:42,40.2218,-70.8736,40.2217,-70.8737,5,-0.9112,20.2865
"EN608",2018-02-02 13:47:53,40.2217,-70.8737,40.2217,-70.8737,5,-0.9352,20.1769
"EN608",2018-02-02 13:48:04,40.2217,-70.8737,40.2217,-70.8737,5,-0.899,20.2073
"EN608",2018-02-02 13:48:16,40.2217,-70.8738,40.2217,-70.8737,5,-0.9343,20.2365
"EN608",2018-02-02 13:48:27,40.2217,-70.8738,40.2217,-70.8737,5,-0.8583,20.2224
"EN608",2018-02-02 13:48:38,40.2217,-70.8739,40.2217,-70.874,5,-0.8147,20.2505
"EN608",2018-02-02 13:48:50,40.2217,-70.8739,40.2217,-70.874,5,-0.803,20.2544
"EN608",2018-02-02 13:49:01,40.2217,-70.874,40.2217,-70.874,5,-0.7417,20.2518
"EN608",2018-02-02 13:49:12,40.2217,-70.874,40.2217,-70.874,5,-0.7345,20.2484
"EN608",2018-02-02 13:49:24,40.2217,-70.8741,40.2217,-70.874,5,-0.7662,20.285
"EN608",2018-02-02 13:49:35,40.2216,-70.8741,40.2216,-70.8742,5,-0.8154,20.2578
"EN608",2018-02-02 13:49:47,40.2216,-70.8742,40.2216,-70.8742,5,-0.82,20.222
"EN608",2018-02-02 13:49:58,40.2216,-70.8742,40.2216,-70.8742,5,-0.8892,20.2017
"EN608",2018-02-02 13:50:09,40.2216,-70.8742,40.2216,-70.8742,5,-1.023,20.2437
"EN608",2018-02-02 13:50:21,40.2215,-70.8742,40.2216,-70.8742,5,-1.117,20.2144
"EN608",2018-02-02 13:50:32,40.2215,-70.8743,40.2214,-70.8743,5,-1.182,20.121
"EN608",2018-02-02 13:50:43,40.2215,-70.8743,40.2214,-70.8743,5,-1.072,20.126
"EN608",2018-02-02 13:50:55,40.2214,-70.8743,40.2214,-70.8743,5,-1.027,20.136
"EN608",2018-02-02 13:51:06,40.2214,-70.8743,40.2214,-70.8743,5,-0.9439,20.3557
"EN608",2018-02-02 13:51:17,40.2213,-70.8743,40.2214,-70.8743,5,-0.8145,20.2599
"EN608",2018-02-02 13:51:29,40.2213,-70.8743,40.2214,-70.8743,5,-0.6852,20.2059
"EN608",2018-02-02 13:51:40,40.2212,-70.8744,40.2211,-70.8744,5,-0.6572,20.258
"EN608",2018-02-02 13:51:52,40.2211,-70.8744,40.2211,-70.8744,5,-0.6743,20.268
"EN608",2018-02-02 13:52:03,40.2211,-70.8744,40.2211,-70.8744,5,-0.6453,20.3843
"EN608",2018-02-02 13:52:14,40.2211,-70.8745,40.2211,-70.8744,5,-0.7003,20.2425
"EN608",2018-02-02 13:52:26,40.221,-70.8746,40.2211,-70.8744,5,-0.7341,20.2355
"EN608",2018-02-02 13:52:37,40.221,-70.8746,40.2209,-70.8748,5,-0.8892,20.2019
"EN608",2018-02-02 13:52:48,40.2209,-70.8747,40.2209,-70.8748,5,-0.8588,20.2335
"EN608",2018-02-02 13:53:00,40.2209,-70.8748,40.2209,-70.8748,5,-1.033,20.2261
"EN608",2018-02-02 13:53:11,40.2209,-70.8749,40.2209,-70.8748,5,-1.024,20.2734
"EN608",2018-02-02 13:53:22,40.2209,-70.8749,40.2209,-70.8748,5,-1.13,20.0579
"EN608",2018-02-02 13:53:34,40.2208,-70.875,40.2208,-70.8751,5,-1.11,20.2106
"EN608",2018-02-02 13:53:45,40.2208,-70.875,40.2208,-70.8751,5,-1.14,20.1252
"EN608",2018-02-02 13:53:57,40.2208,-70.8751,40.2208,-70.8751,5,-0.9963,20.2463
"EN608",2018-02-02 13:54:08,40.2208,-70.8751,40.2208,-70.8751,5,-0.974,20.2427
"EN608",2018-02-02 13:54:19,40.2208,-70.8752,40.2208,-70.8751,5,-0.7906,20.2048
"EN608",2018-02-02 13:54:31,40.2208,-70.8752,40.2208,-70.8753,5,-0.7361,20.2334
"EN608",2018-02-02 13:54:42,40.2208,-70.8752,40.2208,-70.8753,5,-0.6613,20.3123
"EN608",2018-02-02 13:54:53,40.2208,-70.8753,40.2208,-70.8753,5,-0.6618,20.302
"EN608",2018-02-02 13:55:05,40.2208,-70.8753,40.2208,-70.8753,5,-0.5962,20.319
"EN608",2018-02-02 13:55:16,40.2208,-70.8754,40.2208,-70.8753,5,-0.6655,20.2043
"EN608",2018-02-02 13:55:27,40.2208,-70.8754,40.2208,-70.8753,5,-0.714,20.3004
"EN608",2018-02-02 13:55:39,40.2207,-70.8754,40.2207,-70.8755,5,-0.8667,20.2415
"EN608",2018-02-02 13:55:50,40.2207,-70.8755,40.2207,-70.8755,5,-0.8459,20.2525
"EN608",2018-02-02 13:56:02,40.2207,-70.8755,40.2207,-70.8755,5,-1.119,20.1632
"EN608",2018-02-02 13:56:13,40.2207,-70.8756,40.2207,-70.8755,5,-1.04,20.2255
"EN608",2018-02-02 13:56:24,40.2207,-70.8757,40.2207,-70.8755,5,-1.061,20.0215
"EN608",2018-02-02 13:56:36,40.2207,-70.8757,40.2207,-70.8759,5,-1.003,20.3218
"EN608",2018-02-02 13:56:47,40.2207,-70.8758,40.2207,-70.8759,5,-0.8801,20.232
"EN608",2018-02-02 13:56:58,40.2207,-70.8759,40.2207,-70.8759,5,-0.6949,20.222
"EN608",2018-02-02 13:57:10,40.2207,-70.8759,40.2207,-70.8759,5,-0.9615,20.3509
"EN608",2018-02-02 13:57:21,40.2207,-70.876,40.2207,-70.8759,5,-0.9975,20.2105
"EN608",2018-02-02 13:57:32,40.2207,-70.8761,40.2207,-70.8762,5,-0.9636,20.0498
"EN608",2018-02-02 13:57:44,40.2207,-70.8761,40.2207,-70.8762,5,-1.06,20.1952
"EN608",2018-02-02 13:57:55,40.2207,-70.8762,40.2207,-70.8762,5,-1.051,20.2566
"EN608",2018-02-02 13:58:07,40.2207,-70.8762,40.2207,-70.8762,5,-0.8891,20.2521
"EN608",2018-02-02 13:58:18,40.2207,-70.8763,40.2207,-70.8762,5,-0.74,20.2202
"EN608",2018-02-02 13:58:29,40.2207,-70.8763,40.2207,-70.8762,5,-0.7205,20.2149
"EN608",2018-02-02 13:58:41,40.2206,-70.8764,40.2206,-70.8765,5,-0.7428,20.3474
"EN608",2018-02-02 13:58:52,40.2206,-70.8765,40.2206,-70.8765,5,-0.7027,20.2765
"EN608",2018-02-02 13:59:03,40.2206,-70.8765,40.2206,-70.8765,5,-0.7241,20.2293
"EN608",2018-02-02 13:59:15,40.2206,-70.8765,40.2206,-70.8765,5,-0.8222,20.2612
"EN608",2018-02-02 13:59:26,40.2206,-70.8765,40.2206,-70.8765,5,-0.9148,20.193
"EN608",2018-02-02 13:59:37,40.2206,-70.8766,40.2206,-70.8766,5,-0.8721,20.2473
"EN608",2018-02-02 13:59:49,40.2206,-70.8766,40.2206,-70.8766,5,-1.094,20.1819
"EN608",2018-02-02 14:00:00,40.2206,-70.8766,40.2206,-70.8766,5,-0.8512,20.2729
"EN608",2018-02-02 14:00:12,40.2206,-70.8766,40.2206,-70.8766,5,-0.8236,20.0345
"EN608",2018-02-02 14:00:23,40.2206,-70.8766,40.2206,-70.8766,5,-0.7289,20.4409
"EN608",2018-02-02 14:00:34,40.2205,-70.8767,40.2205,-70.8767,5,-0.755,20.2755
"EN608",2018-02-02 14:00:46,40.2205,-70.8767,40.2205,-70.8767,5,-0.3666,20.2785
"EN608",2018-02-02 14:00:57,40.2205,-70.8767,40.2205,-70.8767,5,-0.5592,20.2463
"EN608",2018-02-02 14:01:08,40.2205,-70.8767,40.2205,-70.8767,5,-0.7663,20.4309
"EN608",2018-02-02 14:01:20,40.2204,-70.8768,40.2205,-70.8767,5,-0.8045,20.2443
"EN608",2018-02-02 14:01:31,40.2204,-70.8768,40.2203,-70.8769,5,-0.8347,20.0642
"EN608",2018-02-02 14:01:42,40.2204,-70.8768,40.2203,-70.8769,5,-1.057,20.2395
"EN608",2018-02-02 14:01:54,40.2203,-70.8769,40.2203,-70.8769,5,-1.071,20.2155
"EN608",2018-02-02 14:02:05,40.2203,-70.8769,40.2203,-70.8769,5,-0.9153,20.2042
"EN608",2018-02-02 14:02:17,40.2202,-70.877,40.2203,-70.8769,5,-0.8932,20.2302
"EN608",2018-02-02 14:02:28,40.2202,-70.877,40.2203,-70.8769,5,-0.5285,20.2228
"EN608",2018-02-02 14:02:39,40.2202,-70.8771,40.2201,-70.8772,5,-0.3113,20.2621
"EN608",2018-02-02 14:02:51,40.2201,-70.8772,40.2201,-70.8772,5,-0.08585,20.5877
"EN608",2018-02-02 14:03:02,40.2201,-70.8772,40.2201,-70.8772,5,0.0516,20.4258
"EN608",2018-02-02 14:03:13,40.2201,-70.8773,40.2201,-70.8772,5,0.2571,20.4602
"EN608",2018-02-02 14:03:25,40.22,-70.8773,40.2201,-70.8772,5,-0.001524,20.363
"EN608",2018-02-02 14:03:36,40.22,-70.8774,40.2199,-70.8775,5,0.03243,20.4717
"EN608",2018-02-02 14:03:47,40.2199,-70.8774,40.2199,-70.8775,5,-0.01961,20.3237
"EN608",2018-02-02 14:03:59,40.2199,-70.8775,40.2199,-70.8775,5,0.09721,20.4604
"EN608",2018-02-02 14:04:10,40.2199,-70.8776,40.2199,-70.8775,5,0.04604,20.4071
"EN608",2018-02-02 14:04:22,40.2199,-70.8776,40.2199,-70.8775,5,0.1172,20.4822
"EN608",2018-02-02 14:04:33,40.2198,-70.8777,40.2198,-70.8779,5,0.1253,20.4195
"EN608",2018-02-02 14:04:44,40.2198,-70.8778,40.2198,-70.8779,5,0.1817,20.3963
"EN608",2018-02-02 14:04:56,40.2198,-70.8779,40.2198,-70.8779,5,0.1423,20.4687
"EN608",2018-02-02 14:05:07,40.2198,-70.8779,40.2198,-70.8779,5,0.02083,20.4645
"EN608",2018-02-02 14:05:18,40.2198,-70.878,40.2198,-70.8779,5,0.0949,20.4419
"EN608",2018-02-02 14:05:30,40.2197,-70.8781,40.2198,-70.8779,5,0.1766,20.2955
"EN608",2018-02-02 14:05:41,40.2197,-70.8782,40.2197,-70.8783,5,0.1791,20.4718
"EN608",2018-02-02 14:05:52,40.2197,-70.8782,40.2197,-70.8783,5,0.1956,20.552
"EN608",2018-02-02 14:06:04,40.2197,-70.8783,40.2197,-70.8783,5,0.1508,20.467
"EN608",2018-02-02 14:06:15,40.2197,-70.8784,40.2197,-70.8783,5,0.1077,20.4588
"EN608",2018-02-02 14:06:27,40.2197,-70.8785,40.2197,-70.8783,5,0.07142,20.2497
"EN608",2018-02-02 14:06:38,40.2196,-70.8786,40.2196,-70.8787,5,0.01638,20.4279
"EN608",2018-02-02 14:06:49,40.2196,-70.8786,40.2196,-70.8787,5,-0.02931,20.5151
"EN608",2018-02-02 14:07:01,40.2196,-70.8787,40.2196,-70.8787,5,0.1499,20.4109
"EN608",2018-02-02 14:07:12,40.2196,-70.8788,40.2196,-70.8787,5,0.1216,20.4122
"EN608",2018-02-02 14:07:24,40.2196,-70.8788,40.2196,-70.8787,5,-0.003917,20.4327
"EN608",2018-02-02 14:07:35,40.2196,-70.8789,40.2196,-70.879,5,-0.01454,20.399
"EN608",2018-02-02 14:07:46,40.2196,-70.8789,40.2196,-70.879,5,-0.0004088,20.387
"EN608",2018-02-02 14:07:58,40.2196,-70.879,40.2196,-70.879,5,0.1319,20.4
"EN608",2018-02-02 14:08:09,40.2196,-70.8791,40.2196,-70.879,5,0.209,20.4266
"EN608",2018-02-02 14:08:21,40.2196,-70.8791,40.2196,-70.879,5,0.269,20.5677
"EN608",2018-02-02 14:08:32,40.2195,-70.8792,40.2195,-70.8794,5,0.3329,20.4776
"EN608",2018-02-02 14:08:43,40.2195,-70.8793,40.2195,-70.8794,5,0.3439,20.4482
"EN608",2018-02-02 14:08:55,40.2195,-70.8794,40.2195,-70.8794,5,0.2469,20.4653
"EN608",2018-02-02 14:09:06,40.2195,-70.8794,40.2195,-70.8794,5,0.2325,20.4378
"EN608",2018-02-02 14:09:18,40.2195,-70.8795,40.2195,-70.8794,5,0.2299,20.4687
"EN608",2018-02-02 14:09:29,40.2195,-70.8795,40.2195,-70.8794,5,0.2033,20.4629
"EN608",2018-02-02 14:09:41,40.2194,-70.8796,40.2194,-70.8797,5,0.3676,20.4456
"EN608",2018-02-02 14:09:52,40.2194,-70.8797,40.2194,-70.8797,5,0.3339,20.4381
"EN608",2018-02-02 14:10:03,40.2194,-70.8797,40.2194,-70.8797,5,0.339,20.6054
"EN608",2018-02-02 14:10:15,40.2194,-70.8798,40.2194,-70.8797,5,0.3611,20.4344
"EN608",2018-02-02 14:10:26,40.2194,-70.8798,40.2194,-70.8797,5,0.3197,20.4681
"EN608",2018-02-02 14:10:38,40.2193,-70.8799,40.2193,-70.88,5,0.1279,20.4682
