"cruise","datetime_utc_matlab","latitude_matlab","longitude_matlab","depth","biosat","O2_Ar_ratio"
"en617",2018-07-24 11:54:03,39.9668,-70.8847,5,4.021,21.1811
"EN617",2018-07-24 11:54:03,39.9668,-70.8847,5,3.487,21.0724
"en617",2018-07-24 11:54:26,39.9678,-70.8846,5,4.088,21.1948
"EN617",2018-07-24 11:54:26,39.9678,-70.8846,5,3.554,21.086
"en617",2018-07-24 11:54:52,39.9689,-70.8845,5,4.117,21.2004
"EN617",2018-07-24 11:54:52,39.9689,-70.8845,5,3.583,21.0916
"en617",2018-07-24 11:55:17,39.97,-70.8845,5,4.133,21.2035
"EN617",2018-07-24 11:55:17,39.97,-70.8845,5,3.598,21.0948
"en617",2018-07-24 11:55:42,39.9711,-70.8846,5,4.191,21.2154
"EN617",2018-07-24 11:55:42,39.9711,-70.8846,5,3.657,21.1066
"en617",2018-07-24 11:56:07,39.9722,-70.8846,5,4.212,21.2196
"EN617",2018-07-24 11:56:07,39.9722,-70.8846,5,3.678,21.1108
"en617",2018-07-24 11:56:33,39.9733,-70.8845,5,4.239,21.2251
"EN617",2018-07-24 11:56:33,39.9733,-70.8845,5,3.704,21.1162
"en617",2018-07-24 11:56:58,39.9743,-70.8845,5,4.205,21.2182
"EN617",2018-07-24 11:56:58,39.9743,-70.8845,5,3.67,21.1093
"en617",2018-07-24 11:57:23,39.9754,-70.8845,5,4.174,21.2119
"EN617",2018-07-24 11:57:23,39.9754,-70.8845,5,3.64,21.1031
"en617",2018-07-24 11:57:48,39.9765,-70.8845,5,4.075,21.1916
"EN617",2018-07-24 11:57:48,39.9765,-70.8845,5,3.541,21.0829
"en617",2018-07-24 11:58:14,39.9776,-70.8845,5,4.036,21.1839
"EN617",2018-07-24 11:58:14,39.9776,-70.8845,5,3.503,21.0752
"en617",2018-07-24 11:58:39,39.9787,-70.8844,5,3.938,21.1638
"EN617",2018-07-24 11:58:39,39.9787,-70.8844,5,3.405,21.0553
"en617",2018-07-24 11:59:04,39.9798,-70.8844,5,3.904,21.1568
"EN617",2018-07-24 11:59:04,39.9798,-70.8844,5,3.371,21.0483
"en617",2018-07-24 11:59:29,39.9809,-70.8844,5,3.903,21.1566
"EN617",2018-07-24 11:59:29,39.9809,-70.8844,5,3.37,21.0481
"en617",2018-07-24 11:59:55,39.982,-70.8844,5,3.91,21.1581
"EN617",2018-07-24 11:59:55,39.982,-70.8844,5,3.377,21.0496
"en617",2018-07-24 12:00:20,39.983,-70.8844,5,3.854,21.1467
"EN617",2018-07-24 12:00:20,39.983,-70.8844,5,3.322,21.0383
"en617",2018-07-24 12:00:45,39.9841,-70.8843,5,3.889,21.1538
"EN617",2018-07-24 12:00:45,39.9841,-70.8843,5,3.356,21.0453
"en617",2018-07-24 12:01:10,39.9851,-70.8843,5,3.864,21.1488
"EN617",2018-07-24 12:01:10,39.9851,-70.8843,5,3.331,21.0403
"en617",2018-07-24 12:01:35,39.9862,-70.8842,5,3.87,21.1499
"EN617",2018-07-24 12:01:35,39.9862,-70.8842,5,3.337,21.0414
"en617",2018-07-24 12:02:01,39.9873,-70.8842,5,3.893,21.1546
"EN617",2018-07-24 12:02:01,39.9873,-70.8842,5,3.36,21.046
"en617",2018-07-24 12:02:26,39.9884,-70.8841,5,3.924,21.1608
"EN617",2018-07-24 12:02:26,39.9884,-70.8841,5,3.391,21.0523
"en617",2018-07-24 12:02:51,39.9894,-70.884,5,3.941,21.1643
"EN617",2018-07-24 12:02:51,39.9894,-70.884,5,3.407,21.0557
"en617",2018-07-24 12:03:16,39.9905,-70.884,5,4.003,21.177
"EN617",2018-07-24 12:03:16,39.9905,-70.884,5,3.469,21.0683
"en617",2018-07-24 12:03:42,39.9916,-70.8839,5,3.927,21.1614
"EN617",2018-07-24 12:03:42,39.9916,-70.8839,5,3.394,21.0529
"en617",2018-07-24 12:04:07,39.9926,-70.8839,5,3.889,21.1537
"EN617",2018-07-24 12:04:07,39.9926,-70.8839,5,3.356,21.0451
"en617",2018-07-24 12:04:32,39.9936,-70.8839,5,3.899,21.1557
"EN617",2018-07-24 12:04:32,39.9936,-70.8839,5,3.366,21.0471
"en617",2018-07-24 12:04:57,39.9947,-70.8839,5,3.843,21.1443
"EN617",2018-07-24 12:04:57,39.9947,-70.8839,5,3.31,21.0358
"en617",2018-07-24 12:05:23,39.9958,-70.8839,5,3.807,21.1369
"EN617",2018-07-24 12:05:23,39.9958,-70.8839,5,3.274,21.0285
"en617",2018-07-24 12:05:48,39.9969,-70.8839,5,3.81,21.1376
"EN617",2018-07-24 12:05:48,39.9969,-70.8839,5,3.277,21.0291
"en617",2018-07-24 12:06:13,39.9979,-70.8839,5,3.845,21.1447
"EN617",2018-07-24 12:06:13,39.9979,-70.8839,5,3.312,21.0362
"en617",2018-07-24 12:06:38,39.999,-70.8838,5,3.845,21.1446
"EN617",2018-07-24 12:06:38,39.999,-70.8838,5,3.312,21.0361
"en617",2018-07-24 12:07:04,40.0001,-70.8838,5,3.826,21.1408
"EN617",2018-07-24 12:07:04,40.0001,-70.8838,5,3.293,21.0323
"en617",2018-07-24 12:07:29,40.0012,-70.8838,5,3.754,21.1261
"EN617",2018-07-24 12:07:29,40.0012,-70.8838,5,3.222,21.0178
"en617",2018-07-24 12:07:54,40.0022,-70.8837,5,3.816,21.1388
"EN617",2018-07-24 12:07:54,40.0022,-70.8837,5,3.284,21.0304
"en617",2018-07-24 12:08:19,40.0033,-70.8837,5,3.769,21.1291
"EN617",2018-07-24 12:08:19,40.0033,-70.8837,5,3.237,21.0208
"en617",2018-07-24 12:08:44,40.0044,-70.8836,5,3.588,21.0923
"EN617",2018-07-24 12:08:44,40.0044,-70.8836,5,3.057,20.9841
"en617",2018-07-24 12:09:10,40.0055,-70.8836,5,3.574,21.0895
"EN617",2018-07-24 12:09:10,40.0055,-70.8836,5,3.043,20.9813
"en617",2018-07-24 12:09:35,40.0066,-70.8835,5,3.659,21.1066
"EN617",2018-07-24 12:09:35,40.0066,-70.8835,5,3.127,20.9984
"en617",2018-07-24 12:10:00,40.0076,-70.8835,5,3.619,21.0985
"EN617",2018-07-24 12:10:00,40.0076,-70.8835,5,3.087,20.9903
"en617",2018-07-24 12:10:25,40.0086,-70.8835,5,3.652,21.1048
"EN617",2018-07-24 12:10:25,40.0086,-70.8835,5,3.12,20.9965
"en617",2018-07-24 12:10:51,40.0096,-70.8835,5,3.798,21.1341
"EN617",2018-07-24 12:10:51,40.0096,-70.8835,5,3.266,21.0257
"en617",2018-07-24 12:11:16,40.0107,-70.8835,5,3.819,21.1384
"EN617",2018-07-24 12:11:16,40.0107,-70.8835,5,3.286,21.03
"en617",2018-07-24 12:11:41,40.0118,-70.8834,5,3.685,21.1116
"EN617",2018-07-24 12:11:41,40.0118,-70.8834,5,3.153,21.0033
"en617",2018-07-24 12:12:06,40.0129,-70.8834,5,3.672,21.1094
"EN617",2018-07-24 12:12:06,40.0129,-70.8834,5,3.14,21.0011
"en617",2018-07-24 12:12:32,40.0139,-70.8833,5,3.589,21.0926
"EN617",2018-07-24 12:12:32,40.0139,-70.8833,5,3.058,20.9843
"en617",2018-07-24 12:12:57,40.015,-70.8833,5,3.45,21.0641
"EN617",2018-07-24 12:12:57,40.015,-70.8833,5,2.919,20.956
"en617",2018-07-24 12:13:22,40.016,-70.8833,5,3.362,21.0463
"EN617",2018-07-24 12:13:22,40.016,-70.8833,5,2.832,20.9383
"en617",2018-07-24 12:13:47,40.017,-70.8833,5,3.353,21.0444
"EN617",2018-07-24 12:13:47,40.017,-70.8833,5,2.823,20.9365
"en617",2018-07-24 12:14:13,40.018,-70.8833,5,3.407,21.0554
"EN617",2018-07-24 12:14:13,40.018,-70.8833,5,2.877,20.9474
"en617",2018-07-24 12:14:38,40.0191,-70.8833,5,3.526,21.0795
"EN617",2018-07-24 12:14:38,40.0191,-70.8833,5,2.995,20.9714
"en617",2018-07-24 12:15:03,40.0201,-70.8833,5,3.658,21.1065
"EN617",2018-07-24 12:15:03,40.0201,-70.8833,5,3.127,20.9982
"en617",2018-07-24 12:15:28,40.0212,-70.8833,5,3.716,21.1181
"EN617",2018-07-24 12:15:28,40.0212,-70.8833,5,3.184,21.0098
"en617",2018-07-24 12:15:53,40.0222,-70.8832,5,3.721,21.1193
"EN617",2018-07-24 12:15:53,40.0222,-70.8832,5,3.189,21.0109
"en617",2018-07-24 12:16:19,40.0233,-70.8832,5,3.722,21.1193
"EN617",2018-07-24 12:16:19,40.0233,-70.8832,5,3.189,21.011
"en617",2018-07-24 12:16:44,40.0243,-70.8832,5,3.565,21.0874
"EN617",2018-07-24 12:16:44,40.0243,-70.8832,5,3.034,20.9793
"en617",2018-07-24 12:17:09,40.0254,-70.8832,5,3.537,21.0818
"EN617",2018-07-24 12:17:09,40.0254,-70.8832,5,3.006,20.9736
"en617",2018-07-24 12:17:34,40.0264,-70.8832,5,3.487,21.0716
"EN617",2018-07-24 12:17:34,40.0264,-70.8832,5,2.956,20.9635
"en617",2018-07-24 12:18:00,40.0275,-70.8832,5,3.517,21.0777
"EN617",2018-07-24 12:18:00,40.0275,-70.8832,5,2.986,20.9696
"en617",2018-07-24 12:18:25,40.0285,-70.8832,5,3.422,21.0582
"EN617",2018-07-24 12:18:25,40.0285,-70.8832,5,2.891,20.9502
"en617",2018-07-24 12:18:50,40.0296,-70.8831,5,3.402,21.0542
"EN617",2018-07-24 12:18:50,40.0296,-70.8831,5,2.872,20.9462
"en617",2018-07-24 12:19:15,40.0306,-70.883,5,3.264,21.026
"EN617",2018-07-24 12:19:15,40.0306,-70.883,5,2.734,20.9181
"en617",2018-07-24 12:19:41,40.0317,-70.883,5,3.283,21.0299
"EN617",2018-07-24 12:19:41,40.0317,-70.883,5,2.753,20.9221
"en617",2018-07-24 12:20:06,40.0327,-70.8829,5,3.18,21.009
"EN617",2018-07-24 12:20:06,40.0327,-70.8829,5,2.651,20.9012
"en617",2018-07-24 12:20:31,40.0337,-70.8829,5,3.203,21.0137
"EN617",2018-07-24 12:20:31,40.0337,-70.8829,5,2.674,20.9059
"en617",2018-07-24 12:20:56,40.0347,-70.8829,5,3.143,21.0014
"EN617",2018-07-24 12:20:56,40.0347,-70.8829,5,2.614,20.8936
"en617",2018-07-24 12:21:21,40.0358,-70.8829,5,3.151,21.003
"EN617",2018-07-24 12:21:21,40.0358,-70.8829,5,2.622,20.8952
"en617",2018-07-24 12:21:47,40.0369,-70.8828,5,3.038,20.9799
"EN617",2018-07-24 12:21:47,40.0369,-70.8828,5,2.509,20.8723
"en617",2018-07-24 12:22:12,40.0379,-70.8828,5,3.148,21.0023
"EN617",2018-07-24 12:22:12,40.0379,-70.8828,5,2.618,20.8945
"en617",2018-07-24 12:22:37,40.0389,-70.8828,5,3.044,20.9811
"EN617",2018-07-24 12:22:37,40.0389,-70.8828,5,2.515,20.8735
"en617",2018-07-24 12:23:02,40.04,-70.8828,5,3.106,20.9937
"EN617",2018-07-24 12:23:02,40.04,-70.8828,5,2.577,20.886
"en617",2018-07-24 12:23:28,40.0411,-70.8828,5,3.157,21.0042
"EN617",2018-07-24 12:23:28,40.0411,-70.8828,5,2.628,20.8964
"en617",2018-07-24 12:23:53,40.0421,-70.8828,5,3.176,21.008
"EN617",2018-07-24 12:23:53,40.0421,-70.8828,5,2.646,20.9002
"en617",2018-07-24 12:24:18,40.0432,-70.8828,5,3.099,20.9924
"EN617",2018-07-24 12:24:18,40.0432,-70.8828,5,2.57,20.8847
"en617",2018-07-24 12:24:43,40.0442,-70.8828,5,3.23,21.0191
"EN617",2018-07-24 12:24:43,40.0442,-70.8828,5,2.701,20.9113
"en617",2018-07-24 12:25:09,40.0453,-70.8828,5,3.124,20.9974
"EN617",2018-07-24 12:25:09,40.0453,-70.8828,5,2.595,20.8897
"en617",2018-07-24 12:25:34,40.0463,-70.8828,5,3.047,20.9817
"EN617",2018-07-24 12:25:34,40.0463,-70.8828,5,2.518,20.8741
"en617",2018-07-24 12:25:59,40.0474,-70.8828,5,3.116,20.9959
"EN617",2018-07-24 12:25:59,40.0474,-70.8828,5,2.587,20.8882
"en617",2018-07-24 12:26:24,40.0484,-70.8828,5,3.102,20.9931
"EN617",2018-07-24 12:26:24,40.0484,-70.8828,5,2.573,20.8854
"en617",2018-07-24 12:26:50,40.0495,-70.8828,5,2.925,20.957
"EN617",2018-07-24 12:26:50,40.0495,-70.8828,5,2.397,20.8495
"en617",2018-07-24 12:27:13,40.0504,-70.8828,5,3.018,20.976
"EN617",2018-07-24 12:27:13,40.0504,-70.8828,5,2.49,20.8684
"en617",2018-07-24 12:27:38,40.0515,-70.8828,5,3.146,21.002
"EN617",2018-07-24 12:27:38,40.0515,-70.8828,5,2.617,20.8943
"en617",2018-07-24 12:28:03,40.0525,-70.8828,5,3.097,20.9921
"EN617",2018-07-24 12:28:03,40.0525,-70.8828,5,2.569,20.8844
"en617",2018-07-24 12:28:28,40.0536,-70.8828,5,3.136,20.9999
"EN617",2018-07-24 12:28:28,40.0536,-70.8828,5,2.607,20.8922
"en617",2018-07-24 12:28:54,40.0547,-70.8828,5,3.17,21.0068
"EN617",2018-07-24 12:28:54,40.0547,-70.8828,5,2.641,20.899
"en617",2018-07-24 12:29:19,40.0558,-70.8828,5,3.169,21.0065
"EN617",2018-07-24 12:29:19,40.0558,-70.8828,5,2.64,20.8988
"en617",2018-07-24 12:29:44,40.0568,-70.8828,5,2.934,20.9587
"EN617",2018-07-24 12:29:44,40.0568,-70.8828,5,2.406,20.8512
"en617",2018-07-24 12:30:09,40.0579,-70.8828,5,2.957,20.9633
"EN617",2018-07-24 12:30:09,40.0579,-70.8828,5,2.429,20.8557
"en617",2018-07-24 12:30:35,40.059,-70.8829,5,2.975,20.967
"EN617",2018-07-24 12:30:35,40.059,-70.8829,5,2.447,20.8595
"en617",2018-07-24 12:31:00,40.06,-70.8829,5,2.918,20.9553
"EN617",2018-07-24 12:31:00,40.06,-70.8829,5,2.39,20.8478
"en617",2018-07-24 12:31:25,40.061,-70.8829,5,2.825,20.9365
"EN617",2018-07-24 12:31:25,40.061,-70.8829,5,2.298,20.8291
"en617",2018-07-24 12:31:50,40.0621,-70.8829,5,2.993,20.9706
"EN617",2018-07-24 12:31:50,40.0621,-70.8829,5,2.465,20.863
"en617",2018-07-24 12:32:16,40.0632,-70.8829,5,2.901,20.9518
"EN617",2018-07-24 12:32:16,40.0632,-70.8829,5,2.373,20.8443
"en617",2018-07-24 12:32:41,40.0643,-70.8828,5,2.806,20.9325
"EN617",2018-07-24 12:32:41,40.0643,-70.8828,5,2.279,20.8251
"en617",2018-07-24 12:33:06,40.0654,-70.8828,5,2.984,20.9688
"EN617",2018-07-24 12:33:06,40.0654,-70.8828,5,2.456,20.8613
"en617",2018-07-24 12:33:31,40.0664,-70.8828,5,3.077,20.9877
"EN617",2018-07-24 12:33:31,40.0664,-70.8828,5,2.548,20.88
"en617",2018-07-24 12:33:57,40.0675,-70.8828,5,2.932,20.9582
"EN617",2018-07-24 12:33:57,40.0675,-70.8828,5,2.404,20.8507
"en617",2018-07-24 12:34:22,40.0685,-70.8828,5,3.071,20.9864
"EN617",2018-07-24 12:34:22,40.0685,-70.8828,5,2.542,20.8788
"en617",2018-07-24 12:34:47,40.0696,-70.8828,5,3.146,21.0017
"EN617",2018-07-24 12:34:47,40.0696,-70.8828,5,2.617,20.8939
"en617",2018-07-24 12:35:12,40.0706,-70.8828,5,3.044,20.9808
"EN617",2018-07-24 12:35:12,40.0706,-70.8828,5,2.515,20.8732
"en617",2018-07-24 12:35:37,40.0717,-70.8828,5,2.906,20.9528
"EN617",2018-07-24 12:35:37,40.0717,-70.8828,5,2.378,20.8454
"en617",2018-07-24 12:36:03,40.0728,-70.8828,5,2.974,20.9666
"EN617",2018-07-24 12:36:03,40.0728,-70.8828,5,2.446,20.859
"en617",2018-07-24 12:36:28,40.0739,-70.8828,5,2.929,20.9575
"EN617",2018-07-24 12:36:28,40.0739,-70.8828,5,2.401,20.85
"en617",2018-07-24 12:36:53,40.0749,-70.8827,5,2.909,20.9533
"EN617",2018-07-24 12:36:53,40.0749,-70.8827,5,2.381,20.8459
"en617",2018-07-24 12:37:18,40.076,-70.8827,5,2.884,20.9484
"EN617",2018-07-24 12:37:18,40.076,-70.8827,5,2.357,20.8409
"en617",2018-07-24 12:37:44,40.0771,-70.8827,5,2.972,20.9661
"EN617",2018-07-24 12:37:44,40.0771,-70.8827,5,2.443,20.8586
"en617",2018-07-24 12:38:09,40.0782,-70.8827,5,2.983,20.9685
"EN617",2018-07-24 12:38:09,40.0782,-70.8827,5,2.455,20.861
"en617",2018-07-24 12:38:34,40.0792,-70.8827,5,2.875,20.9465
"EN617",2018-07-24 12:38:34,40.0792,-70.8827,5,2.348,20.8391
"en617",2018-07-24 12:38:59,40.0803,-70.8827,5,2.853,20.9421
"EN617",2018-07-24 12:38:59,40.0803,-70.8827,5,2.326,20.8346
"en617",2018-07-24 12:39:25,40.0814,-70.8827,5,2.912,20.9541
"EN617",2018-07-24 12:39:25,40.0814,-70.8827,5,2.384,20.8466
"en617",2018-07-24 12:39:50,40.0825,-70.8826,5,3.027,20.9773
"EN617",2018-07-24 12:39:50,40.0825,-70.8826,5,2.498,20.8697
"en617",2018-07-24 12:40:15,40.0835,-70.8826,5,2.936,20.9592
"EN617",2018-07-24 12:40:15,40.0835,-70.8826,5,2.408,20.8517
"en617",2018-07-24 12:40:40,40.0846,-70.8826,5,2.909,20.9542
"EN617",2018-07-24 12:40:40,40.0846,-70.8826,5,2.382,20.8467
"en617",2018-07-24 12:41:06,40.0857,-70.8826,5,2.928,20.9582
"EN617",2018-07-24 12:41:06,40.0857,-70.8826,5,2.4,20.8507
"en617",2018-07-24 12:41:31,40.0867,-70.8827,5,2.895,20.951
"EN617",2018-07-24 12:41:31,40.0867,-70.8827,5,2.367,20.8436
"en617",2018-07-24 12:41:56,40.0878,-70.8827,5,2.803,20.9318
"EN617",2018-07-24 12:41:56,40.0878,-70.8827,5,2.276,20.8245
"en617",2018-07-24 12:42:21,40.0889,-70.8829,5,2.974,20.9665
"EN617",2018-07-24 12:42:21,40.0889,-70.8829,5,2.445,20.8589
"en617",2018-07-24 12:42:46,40.09,-70.8832,5,3.039,20.9798
"EN617",2018-07-24 12:42:46,40.09,-70.8832,5,2.51,20.8721
"en617",2018-07-24 12:43:12,40.0911,-70.8835,5,2.986,20.969
"EN617",2018-07-24 12:43:12,40.0911,-70.8835,5,2.458,20.8615
"en617",2018-07-24 12:43:37,40.0921,-70.8838,5,2.976,20.967
"EN617",2018-07-24 12:43:37,40.0921,-70.8838,5,2.448,20.8594
"en617",2018-07-24 12:44:02,40.0932,-70.8841,5,3.067,20.9854
"EN617",2018-07-24 12:44:02,40.0932,-70.8841,5,2.538,20.8778
"en617",2018-07-24 12:44:27,40.0941,-70.8848,5,2.896,20.9505
"EN617",2018-07-24 12:44:27,40.0941,-70.8848,5,2.368,20.8431
"en617",2018-07-24 12:44:53,40.095,-70.8854,5,2.875,20.9464
"EN617",2018-07-24 12:44:53,40.095,-70.8854,5,2.348,20.8389
"en617",2018-07-24 12:45:18,40.0958,-70.886,5,2.894,20.9502
"EN617",2018-07-24 12:45:18,40.0958,-70.886,5,2.366,20.8427
"en617",2018-07-24 12:45:43,40.0965,-70.8866,5,2.828,20.9367
"EN617",2018-07-24 12:45:43,40.0965,-70.8866,5,2.301,20.8293
"en617",2018-07-24 12:46:08,40.0972,-70.8872,5,2.698,20.9101
"EN617",2018-07-24 12:46:08,40.0972,-70.8872,5,2.171,20.8029
"en617",2018-07-24 12:46:34,40.0978,-70.8877,5,2.725,20.9156
"EN617",2018-07-24 12:46:34,40.0978,-70.8877,5,2.198,20.8083
"en617",2018-07-24 12:46:59,40.0984,-70.8883,5,2.808,20.9325
"EN617",2018-07-24 12:46:59,40.0984,-70.8883,5,2.28,20.8251
"en617",2018-07-24 12:47:24,40.0989,-70.8887,5,2.77,20.9247
"EN617",2018-07-24 12:47:24,40.0989,-70.8887,5,2.242,20.8174
"en617",2018-07-24 12:47:49,40.0995,-70.8892,5,2.793,20.9295
"EN617",2018-07-24 12:47:49,40.0995,-70.8892,5,2.266,20.8221
"en617",2018-07-24 12:48:15,40.1001,-70.8897,5,2.977,20.9669
"EN617",2018-07-24 12:48:15,40.1001,-70.8897,5,2.449,20.8594
"en617",2018-07-24 12:48:40,40.1007,-70.8901,5,3.07,20.986
"EN617",2018-07-24 12:48:40,40.1007,-70.8901,5,2.542,20.8783
"en617",2018-07-24 12:49:05,40.1013,-70.8905,5,2.986,20.9688
"EN617",2018-07-24 12:49:05,40.1013,-70.8905,5,2.458,20.8613
"en617",2018-07-24 12:49:30,40.1019,-70.8907,5,3.183,21.009
"EN617",2018-07-24 12:49:30,40.1019,-70.8907,5,2.654,20.9012
"en617",2018-07-24 12:49:55,40.1025,-70.8908,5,3.323,21.0374
"EN617",2018-07-24 12:49:55,40.1025,-70.8908,5,2.793,20.9295
"en617",2018-07-24 12:50:21,40.1028,-70.8905,5,3.278,21.0282
"EN617",2018-07-24 12:50:21,40.1028,-70.8905,5,2.748,20.9203
"en617",2018-07-24 12:50:46,40.1031,-70.8902,5,3.337,21.0403
"EN617",2018-07-24 12:50:46,40.1031,-70.8902,5,2.807,20.9324
"en617",2018-07-24 12:51:11,40.1033,-70.8899,5,3.355,21.044
"EN617",2018-07-24 12:51:11,40.1033,-70.8899,5,2.825,20.936
"en617",2018-07-24 12:51:36,40.1033,-70.8898,5,3.38,21.0489
"EN617",2018-07-24 12:51:36,40.1033,-70.8898,5,2.849,20.9409
"en617",2018-07-24 12:52:02,40.1033,-70.8897,5,3.329,21.0386
"EN617",2018-07-24 12:52:02,40.1033,-70.8897,5,2.799,20.9307
"en617",2018-07-24 12:52:27,40.1033,-70.8896,5,3.272,21.027
"EN617",2018-07-24 12:52:27,40.1033,-70.8896,5,2.742,20.9192
"en617",2018-07-24 12:52:52,40.1032,-70.8894,5,3.363,21.0455
"EN617",2018-07-24 12:52:52,40.1032,-70.8894,5,2.833,20.9375
"en617",2018-07-24 12:53:17,40.1032,-70.8894,5,3.478,21.0688
"EN617",2018-07-24 12:53:17,40.1032,-70.8894,5,2.947,20.9607
"en617",2018-07-24 12:53:43,40.1033,-70.8894,5,3.385,21.05
"EN617",2018-07-24 12:53:43,40.1033,-70.8894,5,2.855,20.942
"en617",2018-07-24 12:54:08,40.1033,-70.8894,5,3.401,21.0531
"EN617",2018-07-24 12:54:08,40.1033,-70.8894,5,2.87,20.9451
"en617",2018-07-24 12:54:33,40.1034,-70.8893,5,3.488,21.0708
"EN617",2018-07-24 12:54:33,40.1034,-70.8893,5,2.957,20.9627
"en617",2018-07-24 12:54:58,40.1035,-70.8893,5,3.454,21.0639
"EN617",2018-07-24 12:54:58,40.1035,-70.8893,5,2.923,20.9559
"en617",2018-07-24 12:55:24,40.1036,-70.8893,5,3.554,21.0843
"EN617",2018-07-24 12:55:24,40.1036,-70.8893,5,3.023,20.9761
"en617",2018-07-24 12:55:49,40.1037,-70.8892,5,3.54,21.0815
"EN617",2018-07-24 12:55:49,40.1037,-70.8892,5,3.009,20.9734
"en617",2018-07-24 12:56:14,40.1037,-70.8892,5,3.626,21.0989
"EN617",2018-07-24 12:56:14,40.1037,-70.8892,5,3.094,20.9907
"en617",2018-07-24 12:56:39,40.1038,-70.8891,5,3.702,21.1144
"EN617",2018-07-24 12:56:39,40.1038,-70.8891,5,3.17,21.0061
"en617",2018-07-24 12:57:04,40.1039,-70.8891,5,3.731,21.1202
"EN617",2018-07-24 12:57:04,40.1039,-70.8891,5,3.198,21.0119
"en617",2018-07-24 12:57:30,40.1039,-70.8891,5,3.733,21.1207
"EN617",2018-07-24 12:57:30,40.1039,-70.8891,5,3.201,21.0123
"en617",2018-07-24 12:57:55,40.104,-70.8891,5,3.859,21.1464
"EN617",2018-07-24 12:57:55,40.104,-70.8891,5,3.326,21.0379
"en617",2018-07-24 12:58:20,40.1041,-70.8891,5,3.946,21.1641
"EN617",2018-07-24 12:58:20,40.1041,-70.8891,5,3.413,21.0555
"en617",2018-07-24 12:58:45,40.1041,-70.8891,5,3.921,21.1589
"EN617",2018-07-24 12:58:45,40.1041,-70.8891,5,3.388,21.0504
"en617",2018-07-24 12:59:11,40.1042,-70.8891,5,3.808,21.136
"EN617",2018-07-24 12:59:11,40.1042,-70.8891,5,3.275,21.0275
"en617",2018-07-24 12:59:36,40.1043,-70.8891,5,3.956,21.1662
"EN617",2018-07-24 12:59:36,40.1043,-70.8891,5,3.423,21.0576
"en617",2018-07-24 13:00:01,40.1043,-70.8891,5,3.918,21.1584
"EN617",2018-07-24 13:00:01,40.1043,-70.8891,5,3.385,21.0499
"en617",2018-07-24 13:00:26,40.1044,-70.8891,5,3.921,21.1589
"EN617",2018-07-24 13:00:26,40.1044,-70.8891,5,3.388,21.0504
"en617",2018-07-24 13:00:52,40.1045,-70.8891,5,3.979,21.1709
"EN617",2018-07-24 13:00:52,40.1045,-70.8891,5,3.446,21.0623
"en617",2018-07-24 13:01:17,40.1045,-70.8891,5,4.091,21.1937
"EN617",2018-07-24 13:01:17,40.1045,-70.8891,5,3.557,21.085
"en617",2018-07-24 13:01:42,40.1046,-70.8891,5,3.931,21.1611
"EN617",2018-07-24 13:01:42,40.1046,-70.8891,5,3.398,21.0525
"en617",2018-07-24 13:02:07,40.1046,-70.8891,5,3.947,21.1642
"EN617",2018-07-24 13:02:07,40.1046,-70.8891,5,3.413,21.0556
"en617",2018-07-24 13:02:33,40.1047,-70.8891,5,3.905,21.1556
"EN617",2018-07-24 13:02:33,40.1047,-70.8891,5,3.372,21.0471
"en617",2018-07-24 13:02:58,40.1048,-70.8891,5,3.853,21.1451
"EN617",2018-07-24 13:02:58,40.1048,-70.8891,5,3.32,21.0366
"en617",2018-07-24 13:03:23,40.1048,-70.8891,5,3.955,21.1658
"EN617",2018-07-24 13:03:23,40.1048,-70.8891,5,3.421,21.0572
"en617",2018-07-24 13:03:48,40.1049,-70.8891,5,3.963,21.1674
"EN617",2018-07-24 13:03:48,40.1049,-70.8891,5,3.429,21.0588
"en617",2018-07-24 13:04:13,40.1049,-70.8891,5,4.075,21.1903
"EN617",2018-07-24 13:04:13,40.1049,-70.8891,5,3.541,21.0816
"en617",2018-07-24 13:04:39,40.105,-70.8891,5,4.22,21.2197
"EN617",2018-07-24 13:04:39,40.105,-70.8891,5,3.685,21.1109
"en617",2018-07-24 13:05:04,40.105,-70.8891,5,4.266,21.2292
"EN617",2018-07-24 13:05:04,40.105,-70.8891,5,3.731,21.1203
"en617",2018-07-24 13:05:29,40.1051,-70.8891,5,4.302,21.2364
"EN617",2018-07-24 13:05:29,40.1051,-70.8891,5,3.767,21.1275
"en617",2018-07-24 13:05:54,40.1052,-70.8891,5,4.343,21.2448
"EN617",2018-07-24 13:05:54,40.1052,-70.8891,5,3.808,21.1358
"en617",2018-07-24 13:06:19,40.1052,-70.8891,5,4.415,21.2595
"EN617",2018-07-24 13:06:19,40.1052,-70.8891,5,3.879,21.1504
"en617",2018-07-24 13:06:44,40.1053,-70.889,5,4.343,21.2449
"EN617",2018-07-24 13:06:44,40.1053,-70.889,5,3.808,21.1359
"en617",2018-07-24 13:07:10,40.1053,-70.889,5,4.29,21.234
"EN617",2018-07-24 13:07:10,40.1053,-70.889,5,3.755,21.1251
"en617",2018-07-24 13:07:35,40.1053,-70.889,5,4.195,21.2146
"EN617",2018-07-24 13:07:35,40.1053,-70.889,5,3.66,21.1058
"en617",2018-07-24 13:08:00,40.1053,-70.889,5,4.211,21.218
"EN617",2018-07-24 13:08:00,40.1053,-70.889,5,3.677,21.1091
"en617",2018-07-24 13:08:25,40.1053,-70.889,5,4.105,21.1964
